Date,Month,Quarter,City,Total_Deliveries,OnTime_Deliveries,Late_Deliveries,OnTime_Rate_Pct,Avg_Delivery_Time_Min,Avg_Rider_Rating
2024-02-05,Feb,Q1,Pune,423,357,65,84.5,33.2,4.95
2024-02-05,Feb,Q1,Kolkata,127,107,19,84.4,37.3,4.68
2024-02-05,Feb,Q1,Ahmedabad,330,291,38,88.4,20.9,3.94
2024-02-05,Feb,Q1,Jaipur,181,146,34,81.2,40.6,4.6
2024-02-05,Feb,Q1,Lucknow,332,276,55,83.4,30.3,3.85
2024-02-06,Feb,Q1,Mumbai,112,105,6,93.9,24.0,3.82
2024-02-06,Feb,Q1,Delhi,409,342,66,83.7,22.4,4.5
2024-02-06,Feb,Q1,Bangalore,111,97,13,87.5,10.1,4.2
2024-02-06,Feb,Q1,Hyderabad,320,304,15,95.3,29.3,4.99
2024-02-06,Feb,Q1,Chennai,394,340,53,86.5,9.3,4.07
2024-02-06,Feb,Q1,Pune,374,316,57,84.6,22.7,4.62
2024-02-06,Feb,Q1,Kolkata,128,121,6,94.9,23.6,4.5
2024-02-06,Feb,Q1,Ahmedabad,298,256,41,86.1,18.9,3.81
2024-02-06,Feb,Q1,Jaipur,353,294,58,83.5,39.4,4.94
2024-02-06,Feb,Q1,Lucknow,594,561,32,94.5,31.0,4.54
2024-02-07,Feb,Q1,Mumbai,507,410,96,81.0,31.9,4.2
2024-02-07,Feb,Q1,Delhi,195,154,40,79.1,13.9,4.23
2024-02-07,Feb,Q1,Bangalore,331,284,46,85.9,35.2,4.6
2024-02-07,Feb,Q1,Hyderabad,330,267,62,81.2,21.5,4.01
2024-02-07,Feb,Q1,Chennai,306,253,52,82.8,39.4,4.42
2024-02-07,Feb,Q1,Pune,252,204,47,81.3,9.4,4.51
2024-02-07,Feb,Q1,Kolkata,448,351,96,78.5,23.7,3.97
2024-02-07,Feb,Q1,Ahmedabad,500,443,56,88.6,22.9,4.45
2024-02-07,Feb,Q1,Jaipur,503,404,98,80.4,15.6,4.37
2024-02-07,Feb,Q1,Lucknow,432,347,84,80.4,17.1,4.02
2024-02-08,Feb,Q1,Mumbai,373,301,71,80.8,15.1,4.68
2024-02-08,Feb,Q1,Delhi,149,135,13,90.8,32.2,4.27
2024-02-08,Feb,Q1,Bangalore,310,266,43,86.0,9.3,4.63
2024-02-08,Feb,Q1,Hyderabad,501,415,85,83.0,39.4,4.67
2024-02-08,Feb,Q1,Chennai,549,441,107,80.4,30.3,4.88
2024-02-08,Feb,Q1,Pune,348,328,19,94.3,27.7,3.83
2024-02-08,Feb,Q1,Kolkata,331,259,71,78.3,23.8,4.89
2024-02-08,Feb,Q1,Ahmedabad,316,306,9,96.9,17.5,3.91
2024-02-08,Feb,Q1,Jaipur,368,304,63,82.8,30.2,4.71
2024-02-08,Feb,Q1,Lucknow,193,169,23,87.8,36.5,4.27
2024-02-09,Feb,Q1,Mumbai,133,127,5,95.6,10.4,4.28
2024-02-09,Feb,Q1,Delhi,210,174,35,83.3,20.7,4.72
2024-02-09,Feb,Q1,Bangalore,461,402,58,87.3,26.5,4.38
2024-02-09,Feb,Q1,Hyderabad,598,497,100,83.2,18.4,4.51
2024-02-09,Feb,Q1,Chennai,123,104,18,85.3,38.4,4.66
2024-02-09,Feb,Q1,Pune,391,376,14,96.4,32.9,4.44
2024-02-09,Feb,Q1,Kolkata,162,134,27,83.1,20.0,4.51
2024-02-09,Feb,Q1,Ahmedabad,244,199,44,81.9,9.0,4.28
2024-02-09,Feb,Q1,Jaipur,159,130,28,81.9,23.6,4.81
2024-02-09,Feb,Q1,Lucknow,391,322,68,82.5,18.0,4.29
2024-02-10,Feb,Q1,Mumbai,143,131,11,91.8,29.8,4.91
2024-02-10,Feb,Q1,Delhi,562,520,41,92.6,21.8,4.26
2024-02-10,Feb,Q1,Bangalore,574,513,60,89.5,33.9,4.36
2024-02-10,Feb,Q1,Hyderabad,598,477,120,79.8,12.8,4.35
2024-02-10,Feb,Q1,Chennai,462,437,24,94.7,35.3,4.08
2024-02-10,Feb,Q1,Pune,440,407,32,92.7,21.0,4.61
2024-02-10,Feb,Q1,Kolkata,113,106,6,94.6,24.4,3.96
2024-02-10,Feb,Q1,Ahmedabad,521,470,50,90.3,26.2,4.29
2024-02-10,Feb,Q1,Jaipur,308,251,56,81.8,21.0,4.41
2024-02-10,Feb,Q1,Lucknow,326,294,31,90.4,26.4,3.86
2024-02-11,Feb,Q1,Mumbai,177,153,23,87.0,29.0,4.9
2024-02-11,Feb,Q1,Delhi,136,114,21,84.0,18.6,3.9
2024-02-11,Feb,Q1,Bangalore,177,149,27,84.4,17.2,3.91
2024-02-11,Feb,Q1,Hyderabad,365,297,67,81.6,22.1,4.54
2024-02-11,Feb,Q1,Chennai,102,80,21,79.0,40.4,4.37
2024-02-11,Feb,Q1,Pune,192,186,5,96.9,18.0,4.99
2024-02-11,Feb,Q1,Kolkata,280,245,34,87.8,15.6,4.85
2024-02-11,Feb,Q1,Ahmedabad,159,139,19,87.7,27.3,4.58
2024-02-11,Feb,Q1,Jaipur,536,452,83,84.4,11.0,4.41
2024-02-11,Feb,Q1,Lucknow,295,260,34,88.2,28.1,4.83
2024-02-12,Feb,Q1,Mumbai,403,390,12,96.8,34.3,4.23
2024-02-12,Feb,Q1,Delhi,225,190,34,84.8,31.0,4.21
2024-02-12,Feb,Q1,Bangalore,588,515,72,87.7,31.3,4.99
2024-02-12,Feb,Q1,Hyderabad,174,148,25,85.6,11.8,4.29
2024-02-12,Feb,Q1,Chennai,188,173,14,92.2,36.2,4.64
2024-02-12,Feb,Q1,Pune,300,268,31,89.6,11.9,4.62
2024-02-12,Feb,Q1,Kolkata,374,299,74,80.2,16.9,3.98
2024-02-12,Feb,Q1,Ahmedabad,133,128,4,96.9,34.2,4.16
2024-02-12,Feb,Q1,Jaipur,249,238,10,95.6,35.9,3.96
2024-02-12,Feb,Q1,Lucknow,385,328,56,85.3,37.3,4.54
2024-02-13,Feb,Q1,Mumbai,150,120,29,80.3,11.8,4.31
2024-02-13,Feb,Q1,Delhi,581,500,80,86.1,37.4,4.35
2024-02-13,Feb,Q1,Bangalore,370,323,46,87.4,15.6,4.09
2024-02-13,Feb,Q1,Hyderabad,459,360,98,78.5,21.4,4.88
2024-02-13,Feb,Q1,Chennai,144,113,30,78.9,10.8,4.48
2024-02-13,Feb,Q1,Pune,307,265,41,86.5,26.2,4.67
2024-02-13,Feb,Q1,Kolkata,194,153,40,78.9,39.1,4.55
2024-02-13,Feb,Q1,Ahmedabad,347,290,56,83.6,37.6,4.41
2024-02-13,Feb,Q1,Jaipur,480,457,22,95.4,23.3,4.5
2024-02-13,Feb,Q1,Lucknow,254,212,41,83.5,23.8,4.05
2024-02-14,Feb,Q1,Mumbai,119,109,9,92.1,34.8,4.35
2024-02-14,Feb,Q1,Delhi,248,203,44,82.1,21.5,4.16
2024-02-14,Feb,Q1,Bangalore,422,398,23,94.4,14.2,4.09
2024-02-14,Feb,Q1,Hyderabad,235,219,15,93.2,29.4,4.31
2024-02-14,Feb,Q1,Chennai,216,205,10,95.1,27.9,4.2
2024-02-14,Feb,Q1,Pune,312,252,59,80.9,9.8,4.75
2024-02-14,Feb,Q1,Kolkata,545,494,50,90.7,34.7,4.29
2024-02-14,Feb,Q1,Ahmedabad,468,453,14,96.9,36.5,4.2
2024-02-14,Feb,Q1,Jaipur,544,523,20,96.3,25.3,4.23
2024-02-14,Feb,Q1,Lucknow,107,90,16,84.5,14.2,4.71
2024-02-15,Feb,Q1,Mumbai,469,374,94,79.9,13.6,4.24
2024-02-15,Feb,Q1,Delhi,395,373,21,94.5,17.8,4.29
2024-02-15,Feb,Q1,Bangalore,156,121,34,78.2,10.8,3.99
2024-02-15,Feb,Q1,Hyderabad,470,373,96,79.4,26.4,4.92
2024-02-15,Feb,Q1,Chennai,120,113,6,94.6,31.6,4.42
2024-02-15,Feb,Q1,Pune,133,127,5,96.0,28.1,4.52
2024-02-15,Feb,Q1,Kolkata,146,130,15,89.7,40.1,4.78
2024-02-15,Feb,Q1,Ahmedabad,135,119,15,88.8,12.1,4.95
2024-02-15,Feb,Q1,Jaipur,235,186,48,79.3,15.1,3.82
2024-02-15,Feb,Q1,Lucknow,422,396,25,94.0,15.2,4.41
2024-02-16,Feb,Q1,Mumbai,397,343,53,86.6,33.2,4.27
2024-02-16,Feb,Q1,Delhi,400,329,70,82.3,33.9,4.88
2024-02-16,Feb,Q1,Bangalore,539,456,82,84.7,29.7,4.76
2024-02-16,Feb,Q1,Hyderabad,600,495,104,82.6,26.6,4.88
2024-02-16,Feb,Q1,Chennai,470,384,85,81.9,37.6,4.55
2024-02-16,Feb,Q1,Pune,587,513,73,87.4,17.5,4.45
2024-02-16,Feb,Q1,Kolkata,477,417,59,87.6,34.8,4.85
2024-02-16,Feb,Q1,Ahmedabad,419,402,16,96.1,27.9,4.93
2024-02-16,Feb,Q1,Jaipur,566,524,41,92.6,28.7,4.84
2024-02-16,Feb,Q1,Lucknow,363,339,23,93.6,22.1,5.0
2024-02-17,Feb,Q1,Mumbai,428,370,57,86.5,35.8,4.81
2024-02-17,Feb,Q1,Delhi,243,199,43,82.2,10.1,4.54
2024-02-17,Feb,Q1,Bangalore,590,566,23,96.0,34.8,4.57
2024-02-17,Feb,Q1,Hyderabad,366,307,58,84.1,31.2,3.83
2024-02-17,Feb,Q1,Chennai,120,106,13,88.6,28.4,4.01
2024-02-17,Feb,Q1,Pune,566,462,103,81.7,20.8,4.49
2024-02-17,Feb,Q1,Kolkata,487,449,37,92.3,21.1,3.97
2024-02-17,Feb,Q1,Ahmedabad,117,103,13,88.1,26.7,4.62
2024-02-17,Feb,Q1,Jaipur,190,151,38,79.7,36.2,4.83
2024-02-17,Feb,Q1,Lucknow,421,397,23,94.4,31.9,4.46
2024-02-18,Feb,Q1,Mumbai,450,400,49,89.1,33.8,3.85
2024-02-18,Feb,Q1,Delhi,292,270,21,92.8,15.4,4.35
2024-02-18,Feb,Q1,Bangalore,143,138,4,96.9,9.6,4.6
2024-02-18,Feb,Q1,Hyderabad,245,199,45,81.5,35.3,4.89
2024-02-18,Feb,Q1,Chennai,354,316,37,89.5,29.3,4.8
2024-02-18,Feb,Q1,Pune,293,238,54,81.4,10.9,3.91
2024-02-18,Feb,Q1,Kolkata,550,493,56,89.8,20.4,3.91
2024-02-18,Feb,Q1,Ahmedabad,132,108,23,82.0,20.0,4.51
2024-02-18,Feb,Q1,Jaipur,115,107,7,93.5,32.4,4.02
2024-02-18,Feb,Q1,Lucknow,596,494,101,83.0,10.9,4.43
2024-02-19,Feb,Q1,Mumbai,574,488,85,85.1,12.6,4.4
2024-02-19,Feb,Q1,Delhi,351,321,29,91.7,23.0,4.81
2024-02-19,Feb,Q1,Bangalore,163,127,35,78.5,11.4,4.61
2024-02-19,Feb,Q1,Hyderabad,441,395,45,89.6,14.2,4.14
2024-02-19,Feb,Q1,Chennai,309,245,63,79.4,19.4,4.64
2024-02-19,Feb,Q1,Pune,388,326,61,84.2,28.1,4.04
2024-02-19,Feb,Q1,Kolkata,254,241,12,95.0,34.9,4.01
2024-02-19,Feb,Q1,Ahmedabad,454,435,18,96.0,40.2,4.75
2024-02-19,Feb,Q1,Jaipur,573,530,42,92.6,14.3,4.82
2024-02-19,Feb,Q1,Lucknow,540,439,100,81.3,27.3,4.85
2024-02-20,Feb,Q1,Mumbai,577,470,106,81.6,32.9,4.5
2024-02-20,Feb,Q1,Delhi,218,194,23,89.4,19.5,4.95
2024-02-20,Feb,Q1,Bangalore,384,372,11,97.0,11.9,4.18
2024-02-20,Feb,Q1,Hyderabad,244,232,11,95.1,24.0,4.03
2024-02-20,Feb,Q1,Chennai,154,124,29,81.1,35.4,4.17
2024-02-20,Feb,Q1,Pune,191,179,11,93.8,36.2,3.94
2024-02-20,Feb,Q1,Kolkata,244,191,52,78.4,22.5,4.35
2024-02-20,Feb,Q1,Ahmedabad,401,370,30,92.4,21.7,4.65
2024-02-20,Feb,Q1,Jaipur,469,393,75,83.8,13.0,4.85
2024-02-20,Feb,Q1,Lucknow,405,352,52,87.0,17.0,4.47
2024-02-21,Feb,Q1,Mumbai,122,108,13,89.3,10.1,4.26
2024-02-21,Feb,Q1,Delhi,155,133,21,86.2,15.6,4.09
2024-02-21,Feb,Q1,Bangalore,254,239,14,94.2,37.3,4.29
2024-02-21,Feb,Q1,Hyderabad,578,559,18,96.8,11.8,4.02
2024-02-21,Feb,Q1,Chennai,295,261,33,88.7,12.4,3.81
2024-02-21,Feb,Q1,Pune,386,348,37,90.2,14.2,4.16
2024-02-21,Feb,Q1,Kolkata,299,276,22,92.6,29.7,4.24
2024-02-21,Feb,Q1,Ahmedabad,498,463,34,93.0,37.5,4.41
2024-02-21,Feb,Q1,Jaipur,487,413,73,84.9,25.8,4.41
2024-02-21,Feb,Q1,Lucknow,254,215,38,84.9,39.9,4.12
2024-02-22,Feb,Q1,Mumbai,484,393,90,81.2,38.6,3.96
2024-02-22,Feb,Q1,Delhi,318,283,34,89.0,22.8,4.22
2024-02-22,Feb,Q1,Bangalore,246,212,33,86.3,23.9,4.52
2024-02-22,Feb,Q1,Hyderabad,414,379,34,91.6,29.0,4.32
2024-02-22,Feb,Q1,Chennai,349,290,58,83.2,12.8,4.16
2024-02-22,Feb,Q1,Pune,393,348,44,88.6,10.5,4.87
2024-02-22,Feb,Q1,Kolkata,583,511,71,87.8,12.1,3.85
2024-02-22,Feb,Q1,Ahmedabad,563,535,27,95.2,14.9,4.86
2024-02-22,Feb,Q1,Jaipur,274,241,32,88.0,27.9,4.27
2024-02-22,Feb,Q1,Lucknow,500,454,45,90.8,10.4,4.97
2024-02-23,Feb,Q1,Mumbai,230,217,12,94.7,15.1,4.33
2024-02-23,Feb,Q1,Delhi,182,147,34,81.0,15.8,3.94
2024-02-23,Feb,Q1,Bangalore,413,361,51,87.6,10.1,3.82
2024-02-23,Feb,Q1,Hyderabad,119,111,7,93.5,14.3,4.64
2024-02-23,Feb,Q1,Chennai,516,431,84,83.6,34.8,3.84
2024-02-23,Feb,Q1,Pune,177,165,11,93.6,12.6,4.41
2024-02-23,Feb,Q1,Kolkata,286,229,56,80.4,40.9,4.46
2024-02-23,Feb,Q1,Ahmedabad,573,484,88,84.6,20.1,4.19
2024-02-23,Feb,Q1,Jaipur,102,81,20,80.3,22.8,4.93
2024-02-23,Feb,Q1,Lucknow,573,524,48,91.6,27.6,3.87
2024-02-24,Feb,Q1,Mumbai,355,283,71,79.9,15.7,4.29
2024-02-24,Feb,Q1,Delhi,217,190,26,88.0,36.6,3.89
2024-02-24,Feb,Q1,Bangalore,441,362,78,82.3,11.1,4.55
2024-02-24,Feb,Q1,Hyderabad,259,209,49,80.7,17.6,4.85
2024-02-24,Feb,Q1,Chennai,457,414,42,90.8,10.9,4.48
2024-02-24,Feb,Q1,Pune,190,168,21,88.6,40.4,3.85
2024-02-24,Feb,Q1,Kolkata,546,468,77,85.8,30.7,4.53
2024-02-24,Feb,Q1,Ahmedabad,360,302,57,83.9,10.9,4.91
2024-02-24,Feb,Q1,Jaipur,396,372,23,94.0,32.7,3.87
2024-02-24,Feb,Q1,Lucknow,118,114,3,96.9,12.2,4.92
2024-02-25,Feb,Q1,Mumbai,440,373,66,84.8,33.5,4.68
2024-02-25,Feb,Q1,Delhi,538,463,74,86.2,13.7,4.7
2024-02-25,Feb,Q1,Bangalore,505,412,92,81.7,40.4,4.51
2024-02-25,Feb,Q1,Hyderabad,390,330,59,84.7,28.0,4.57
2024-02-25,Feb,Q1,Chennai,138,112,25,81.8,24.2,4.43
2024-02-25,Feb,Q1,Pune,576,505,70,87.8,22.0,4.07
2024-02-25,Feb,Q1,Kolkata,136,114,21,84.4,14.9,4.83
2024-02-25,Feb,Q1,Ahmedabad,532,475,56,89.4,11.1,4.64
2024-02-25,Feb,Q1,Jaipur,401,361,39,90.2,29.2,4.68
2024-02-25,Feb,Q1,Lucknow,282,242,39,86.1,29.8,4.53
2024-02-26,Feb,Q1,Mumbai,578,539,38,93.3,41.7,3.8
2024-02-26,Feb,Q1,Delhi,246,194,51,78.9,9.1,4.42
2024-02-26,Feb,Q1,Bangalore,389,332,56,85.5,35.7,3.96
2024-02-26,Feb,Q1,Hyderabad,317,295,21,93.1,12.1,4.98
2024-02-26,Feb,Q1,Chennai,124,119,4,96.1,15.7,4.76
2024-02-26,Feb,Q1,Pune,465,430,34,92.5,12.6,4.23
2024-02-26,Feb,Q1,Kolkata,554,524,29,94.7,9.7,4.74
2024-02-26,Feb,Q1,Ahmedabad,406,364,41,89.7,35.1,4.77
2024-02-26,Feb,Q1,Jaipur,221,194,26,88.2,24.7,4.3
2024-02-26,Feb,Q1,Lucknow,548,450,97,82.2,13.0,4.37
2024-02-27,Feb,Q1,Mumbai,161,149,11,92.8,38.6,4.81
2024-02-27,Feb,Q1,Delhi,496,386,109,78.0,33.0,3.81
2024-02-27,Feb,Q1,Bangalore,174,156,17,89.9,23.6,4.78
2024-02-27,Feb,Q1,Hyderabad,154,128,25,83.2,24.3,3.86
2024-02-27,Feb,Q1,Chennai,403,356,46,88.5,37.6,3.89
2024-02-27,Feb,Q1,Pune,210,176,33,84.0,35.9,4.21
2024-02-27,Feb,Q1,Kolkata,593,498,94,84.0,34.3,4.98
2024-02-27,Feb,Q1,Ahmedabad,583,458,124,78.6,11.4,4.1
2024-02-27,Feb,Q1,Jaipur,280,251,28,89.7,41.0,4.06
2024-02-27,Feb,Q1,Lucknow,407,369,37,90.7,23.0,4.52
2024-02-28,Feb,Q1,Mumbai,441,427,13,97.0,14.6,4.96
2024-02-28,Feb,Q1,Delhi,380,331,48,87.3,37.5,4.92
2024-02-28,Feb,Q1,Bangalore,283,242,40,85.7,37.7,4.57
2024-02-28,Feb,Q1,Hyderabad,531,473,57,89.1,13.3,4.98
2024-02-28,Feb,Q1,Chennai,138,127,10,92.1,29.0,4.86
2024-02-28,Feb,Q1,Pune,504,441,62,87.6,13.1,4.29
2024-02-28,Feb,Q1,Kolkata,240,200,39,83.7,36.6,3.82
2024-02-28,Feb,Q1,Ahmedabad,567,470,96,83.0,23.9,4.32
2024-02-28,Feb,Q1,Jaipur,425,409,15,96.3,12.1,4.53
2024-02-28,Feb,Q1,Lucknow,343,307,35,89.7,9.6,4.97
2024-02-29,Feb,Q1,Mumbai,275,254,20,92.7,13.6,4.08
2024-02-29,Feb,Q1,Delhi,110,96,13,87.8,35.0,3.83
2024-02-29,Feb,Q1,Bangalore,508,481,26,94.8,39.9,4.56
2024-02-29,Feb,Q1,Hyderabad,288,264,23,92.0,14.6,4.7
2024-02-29,Feb,Q1,Chennai,166,129,36,78.3,11.5,4.32
2024-02-29,Feb,Q1,Pune,543,452,90,83.4,18.6,4.55
2024-02-29,Feb,Q1,Kolkata,294,239,54,81.6,18.4,4.89
2024-02-29,Feb,Q1,Ahmedabad,315,286,28,90.9,18.1,4.18
2024-02-29,Feb,Q1,Jaipur,318,267,50,84.1,25.2,4.49
2024-02-29,Feb,Q1,Lucknow,240,225,14,93.9,37.0,4.78
2024-03-01,Mar,Q1,Mumbai,351,310,40,88.5,14.0,3.83
2024-03-01,Mar,Q1,Delhi,504,466,37,92.6,14.7,4.49
2024-03-01,Mar,Q1,Bangalore,308,284,23,92.5,11.8,4.18
2024-03-01,Mar,Q1,Hyderabad,493,385,107,78.2,35.0,4.12
2024-03-01,Mar,Q1,Chennai,545,524,20,96.3,15.3,4.3
2024-03-01,Mar,Q1,Pune,147,130,16,88.7,32.2,4.61
2024-03-01,Mar,Q1,Kolkata,264,245,18,93.0,35.3,4.22
2024-03-01,Mar,Q1,Ahmedabad,349,273,75,78.3,33.4,4.9
2024-03-01,Mar,Q1,Jaipur,599,531,67,88.8,26.3,3.84
2024-03-01,Mar,Q1,Lucknow,530,501,28,94.6,32.3,4.08
2024-03-02,Mar,Q1,Mumbai,251,224,26,89.5,21.3,4.41
2024-03-02,Mar,Q1,Delhi,326,291,34,89.4,37.1,4.18
2024-03-02,Mar,Q1,Bangalore,222,177,44,79.9,19.9,4.18
2024-03-02,Mar,Q1,Hyderabad,375,352,22,93.9,14.8,4.13
2024-03-02,Mar,Q1,Chennai,155,121,33,78.4,37.7,4.91
2024-03-02,Mar,Q1,Pune,450,401,48,89.2,12.4,4.95
2024-03-02,Mar,Q1,Kolkata,202,174,27,86.3,27.7,4.99
2024-03-02,Mar,Q1,Ahmedabad,102,89,12,88.0,10.1,3.87
2024-03-02,Mar,Q1,Jaipur,511,489,21,95.7,38.7,4.29
2024-03-02,Mar,Q1,Lucknow,382,318,63,83.3,9.9,4.77
2024-03-03,Mar,Q1,Mumbai,509,448,60,88.1,19.3,4.06
2024-03-03,Mar,Q1,Delhi,338,284,53,84.2,25.7,4.16
2024-03-03,Mar,Q1,Bangalore,490,404,85,82.5,38.8,3.99
2024-03-03,Mar,Q1,Hyderabad,167,133,33,80.1,12.6,3.89
2024-03-03,Mar,Q1,Chennai,168,138,29,82.4,35.4,3.98
2024-03-03,Mar,Q1,Pune,271,244,26,90.4,14.9,3.92
2024-03-03,Mar,Q1,Kolkata,390,312,77,80.0,37.4,4.98
2024-03-03,Mar,Q1,Ahmedabad,279,245,33,87.9,27.6,4.89
2024-03-03,Mar,Q1,Jaipur,349,307,41,88.2,21.6,4.01
2024-03-03,Mar,Q1,Lucknow,131,117,13,89.5,23.9,3.95
2024-03-04,Mar,Q1,Mumbai,382,367,14,96.1,39.2,4.3
2024-03-04,Mar,Q1,Delhi,431,409,21,95.0,41.9,4.83
2024-03-04,Mar,Q1,Bangalore,381,322,58,84.6,37.8,3.91
2024-03-04,Mar,Q1,Hyderabad,562,486,75,86.6,40.9,4.79
2024-03-04,Mar,Q1,Chennai,104,86,17,82.9,30.4,4.37
2024-03-04,Mar,Q1,Pune,501,460,40,91.9,35.5,4.12
2024-03-04,Mar,Q1,Kolkata,326,313,12,96.3,13.8,4.73
2024-03-04,Mar,Q1,Ahmedabad,243,198,44,81.7,29.4,4.84
2024-03-04,Mar,Q1,Jaipur,378,342,35,90.6,15.5,4.86
2024-03-04,Mar,Q1,Lucknow,528,433,94,82.1,9.3,4.62
2024-03-05,Mar,Q1,Mumbai,388,374,13,96.6,12.8,4.08
2024-03-05,Mar,Q1,Delhi,130,107,22,82.9,11.2,4.43
2024-03-05,Mar,Q1,Bangalore,296,236,59,79.8,26.2,4.7
2024-03-05,Mar,Q1,Hyderabad,174,143,30,82.6,24.5,4.57
2024-03-05,Mar,Q1,Chennai,324,276,47,85.2,31.7,4.76
2024-03-05,Mar,Q1,Pune,573,543,29,94.9,41.4,3.92
2024-03-05,Mar,Q1,Kolkata,427,403,23,94.5,36.9,3.81
2024-03-05,Mar,Q1,Ahmedabad,431,413,17,95.9,13.2,5.0
2024-03-05,Mar,Q1,Jaipur,354,323,30,91.3,15.4,4.53
2024-03-05,Mar,Q1,Lucknow,234,188,45,80.5,37.9,4.97
2024-03-06,Mar,Q1,Mumbai,202,160,41,79.3,22.6,4.4
2024-03-06,Mar,Q1,Delhi,322,253,68,78.8,31.1,4.53
2024-03-06,Mar,Q1,Bangalore,388,334,53,86.3,27.7,4.28
2024-03-06,Mar,Q1,Hyderabad,342,272,69,79.7,29.2,3.8
2024-03-06,Mar,Q1,Chennai,513,411,101,80.2,9.1,4.25
2024-03-06,Mar,Q1,Pune,113,101,11,89.7,9.8,4.92
2024-03-06,Mar,Q1,Kolkata,283,244,38,86.4,25.1,4.9
2024-03-06,Mar,Q1,Ahmedabad,580,495,84,85.5,23.6,4.55
2024-03-06,Mar,Q1,Jaipur,457,441,15,96.6,9.1,4.14
2024-03-06,Mar,Q1,Lucknow,328,303,24,92.5,14.4,4.77
2024-03-07,Mar,Q1,Mumbai,509,460,48,90.5,10.2,4.71
2024-03-07,Mar,Q1,Delhi,420,329,90,78.5,22.0,4.02
2024-03-07,Mar,Q1,Bangalore,542,457,84,84.4,32.4,4.28
2024-03-07,Mar,Q1,Hyderabad,550,522,27,95.0,27.4,4.78
2024-03-07,Mar,Q1,Chennai,395,326,68,82.7,31.5,4.62
2024-03-07,Mar,Q1,Pune,444,396,47,89.4,23.5,4.51
2024-03-07,Mar,Q1,Kolkata,498,480,17,96.5,23.4,4.18
2024-03-07,Mar,Q1,Ahmedabad,437,351,85,80.5,22.4,4.71
2024-03-07,Mar,Q1,Jaipur,543,465,77,85.8,23.3,4.05
2024-03-07,Mar,Q1,Lucknow,344,287,56,83.5,27.7,3.82
2024-03-08,Mar,Q1,Mumbai,140,128,11,91.9,38.4,4.1
2024-03-08,Mar,Q1,Delhi,179,159,19,89.1,40.4,4.29
2024-03-08,Mar,Q1,Bangalore,325,286,38,88.3,40.5,4.94
2024-03-08,Mar,Q1,Hyderabad,482,415,66,86.3,17.2,4.0
2024-03-08,Mar,Q1,Chennai,118,94,23,79.8,26.8,3.94
2024-03-08,Mar,Q1,Pune,368,327,40,89.0,31.7,4.32
2024-03-08,Mar,Q1,Kolkata,526,432,93,82.3,30.7,4.77
2024-03-08,Mar,Q1,Ahmedabad,273,214,58,78.4,11.1,3.95
2024-03-08,Mar,Q1,Jaipur,471,424,46,90.2,10.3,3.97
2024-03-08,Mar,Q1,Lucknow,361,329,31,91.3,26.5,4.68
2024-03-09,Mar,Q1,Mumbai,307,295,11,96.1,30.6,4.55
2024-03-09,Mar,Q1,Delhi,500,463,36,92.7,15.5,4.28
2024-03-09,Mar,Q1,Bangalore,275,252,22,91.8,12.8,4.03
2024-03-09,Mar,Q1,Hyderabad,226,210,15,93.0,18.9,4.02
2024-03-09,Mar,Q1,Chennai,305,265,39,87.2,11.5,3.95
2024-03-09,Mar,Q1,Pune,129,115,13,89.3,37.8,3.84
2024-03-09,Mar,Q1,Kolkata,193,181,11,93.9,16.6,4.94
2024-03-09,Mar,Q1,Ahmedabad,506,421,84,83.3,40.1,4.37
2024-03-09,Mar,Q1,Jaipur,577,546,30,94.8,21.8,3.9
2024-03-09,Mar,Q1,Lucknow,213,191,21,90.1,31.4,4.13
2024-03-10,Mar,Q1,Mumbai,312,273,38,87.7,31.9,4.33
2024-03-10,Mar,Q1,Delhi,206,184,21,89.8,18.4,4.7
2024-03-10,Mar,Q1,Bangalore,450,364,85,81.1,31.7,4.4
2024-03-10,Mar,Q1,Hyderabad,545,426,118,78.2,10.0,4.75
2024-03-10,Mar,Q1,Chennai,156,142,13,91.1,28.0,4.28
2024-03-10,Mar,Q1,Pune,521,409,111,78.6,9.8,4.32
2024-03-10,Mar,Q1,Kolkata,582,488,93,84.0,11.3,4.7
2024-03-10,Mar,Q1,Ahmedabad,208,187,20,90.0,33.8,4.86
2024-03-10,Mar,Q1,Jaipur,469,429,39,91.6,41.0,4.97
2024-03-10,Mar,Q1,Lucknow,244,216,27,88.7,14.7,4.43
2024-03-11,Mar,Q1,Mumbai,574,546,27,95.2,30.7,4.52
2024-03-11,Mar,Q1,Delhi,190,179,10,94.5,13.2,4.25
2024-03-11,Mar,Q1,Bangalore,347,301,45,86.9,27.1,3.83
2024-03-11,Mar,Q1,Hyderabad,571,503,67,88.1,28.5,4.95
2024-03-11,Mar,Q1,Chennai,254,223,30,87.8,20.8,4.61
2024-03-11,Mar,Q1,Pune,279,235,43,84.4,31.4,4.3
2024-03-11,Mar,Q1,Kolkata,167,140,26,84.0,26.8,4.02
2024-03-11,Mar,Q1,Ahmedabad,458,425,32,92.9,9.7,4.57
2024-03-11,Mar,Q1,Jaipur,446,356,89,79.9,38.9,4.74
2024-03-11,Mar,Q1,Lucknow,472,449,22,95.2,12.5,4.71
2024-03-12,Mar,Q1,Mumbai,550,496,53,90.3,12.0,4.95
2024-03-12,Mar,Q1,Delhi,542,476,65,88.0,35.5,4.9
