Customer_ID,City,Age_Group,Gender,Segment,Total_Orders,Lifetime_Value,Avg_Order_Value,Preferred_Category,NPS_Score
CUST00330,Delhi,35-44,Female,New,1,414.11,414.11,Meat & Seafood,3
CUST00331,Hyderabad,18-24,Male,Regular,18,7220.89,401.16,Frozen Food,8
CUST00332,Delhi,25-34,Female,Regular,15,9953.39,663.56,Snacks & Munchies,8
CUST00333,Kolkata,35-44,Male,Premium,57,29056.11,509.76,Dairy & Breakfast,3
CUST00334,Mumbai,18-24,Male,Churned,2,1530.23,765.12,Fruits & Veg,7
CUST00335,Mumbai,35-44,Male,Regular,19,12653.9,665.99,Snacks & Munchies,2
CUST00336,Mumbai,25-34,Male,New,2,1664.54,832.27,Frozen Food,6
CUST00337,Mumbai,18-24,Male,New,1,856.53,856.53,Baby Care,2
CUST00338,Delhi,55+,Male,Churned,3,2459.34,819.78,Snacks & Munchies,9
CUST00339,Hyderabad,25-34,Male,Regular,8,6333.78,791.72,Fruits & Veg,4
CUST00340,Delhi,18-24,Female,Churned,2,638.57,319.29,Frozen Food,7
CUST00341,Pune,35-44,Female,New,2,713.16,356.58,Bakery,10
CUST00342,Mumbai,35-44,Male,Regular,13,5062.31,389.41,Fruits & Veg,10
CUST00343,Bangalore,25-34,Female,Regular,19,11516.75,606.14,Personal Care,6
CUST00344,Bangalore,35-44,Male,Premium,54,41765.39,773.43,Personal Care,7
CUST00345,Kolkata,35-44,Female,New,3,1668.08,556.03,Bakery,4
CUST00346,Bangalore,18-24,Male,Regular,19,5413.68,284.93,Beverages,10
CUST00347,Delhi,35-44,Male,Regular,4,2667.41,666.85,Meat & Seafood,5
CUST00348,Hyderabad,25-34,Male,Regular,19,10092.69,531.19,Snacks & Munchies,4
CUST00349,Bangalore,35-44,Male,New,2,747.82,373.91,Beverages,7
CUST00350,Mumbai,35-44,Male,New,1,701.75,701.75,Bakery,10
CUST00351,Jaipur,35-44,Female,New,1,334.85,334.85,Bakery,10
CUST00352,Mumbai,18-24,Female,Regular,13,6501.44,500.11,Dairy & Breakfast,6
CUST00353,Delhi,25-34,Female,Regular,19,11412.93,600.68,Fruits & Veg,9
CUST00354,Mumbai,25-34,Male,New,3,2355.95,785.32,Snacks & Munchies,2
CUST00355,Delhi,18-24,Male,Regular,11,3479.69,316.34,Snacks & Munchies,9
CUST00356,Delhi,35-44,Female,Regular,12,3552.31,296.03,Snacks & Munchies,3
CUST00357,Bangalore,35-44,Male,New,1,214.27,214.27,Frozen Food,8
CUST00358,Bangalore,18-24,Female,New,3,1527.15,509.05,Meat & Seafood,7
CUST00359,Chennai,35-44,Female,Churned,1,218.59,218.59,Meat & Seafood,10
CUST00360,Mumbai,25-34,Male,New,3,1596.19,532.06,Dairy & Breakfast,8
CUST00361,Kolkata,35-44,Male,Premium,35,10684.68,305.28,Frozen Food,7
CUST00362,Mumbai,55+,Female,Regular,14,3321.48,237.25,Beverages,3
CUST00363,Chennai,35-44,Male,Churned,3,1133.47,377.82,Beverages,1
CUST00364,Kolkata,18-24,Female,New,2,1128.05,564.02,Bakery,2
CUST00365,Mumbai,25-34,Male,Regular,17,8255.83,485.64,Meat & Seafood,2
CUST00366,Mumbai,35-44,Female,Premium,72,45670.23,634.31,Baby Care,3
CUST00367,Ahmedabad,35-44,Male,Regular,9,2742.83,304.76,Personal Care,4
CUST00368,Bangalore,25-34,Female,New,2,1244.64,622.32,Frozen Food,9
CUST00369,Pune,45-54,Male,Premium,62,23412.64,377.62,Baby Care,5
CUST00370,Kolkata,35-44,Female,New,1,448.79,448.79,Snacks & Munchies,6
CUST00371,Delhi,35-44,Male,Regular,20,9726.53,486.33,Cleaning,6
CUST00372,Chennai,25-34,Female,New,1,438.83,438.83,Cleaning,1
CUST00373,Pune,25-34,Male,New,2,1126.97,563.49,Beverages,1
CUST00374,Bangalore,25-34,Female,Regular,9,7614.78,846.09,Personal Care,7
CUST00375,Delhi,18-24,Female,Regular,19,17028.69,896.25,Beverages,4
CUST00376,Ahmedabad,35-44,Female,Premium,79,64046.52,810.72,Meat & Seafood,10
CUST00377,Hyderabad,25-34,Female,New,1,486.51,486.51,Snacks & Munchies,6
CUST00378,Chennai,35-44,Female,New,3,1305.46,435.15,Snacks & Munchies,6
CUST00379,Bangalore,18-24,Female,Regular,10,3511.32,351.13,Meat & Seafood,5
CUST00380,Chennai,25-34,Female,New,1,372.78,372.78,Snacks & Munchies,3
CUST00381,Delhi,18-24,Male,Regular,18,14706.41,817.02,Beverages,1
CUST00382,Jaipur,18-24,Female,Premium,54,23935.03,443.24,Cleaning,2
CUST00383,Mumbai,25-34,Female,New,2,1674.43,837.22,Cleaning,10
CUST00384,Chennai,35-44,Male,New,1,487.31,487.31,Personal Care,10
CUST00385,Mumbai,25-34,Male,Regular,10,5183.77,518.38,Snacks & Munchies,4
CUST00386,Bangalore,55+,Female,New,2,643.64,321.82,Beverages,6
CUST00387,Pune,35-44,Male,Premium,57,40194.61,705.17,Dairy & Breakfast,8
CUST00388,Mumbai,35-44,Female,New,3,836.59,278.86,Snacks & Munchies,1
CUST00389,Hyderabad,25-34,Female,Premium,34,10998.82,323.49,Cleaning,7
CUST00390,Hyderabad,45-54,Male,Regular,19,12220.29,643.17,Fruits & Veg,8
CUST00391,Bangalore,45-54,Female,New,1,768.49,768.49,Bakery,8
CUST00392,Mumbai,25-34,Male,Regular,18,12465.72,692.54,Dairy & Breakfast,1
CUST00393,Delhi,35-44,Female,Regular,7,2795.9,399.41,Snacks & Munchies,6
CUST00394,Delhi,25-34,Male,Regular,9,6052.54,672.5,Fruits & Veg,1
CUST00395,Lucknow,25-34,Male,Regular,7,1869.15,267.02,Cleaning,3
CUST00396,Jaipur,25-34,Male,Premium,33,16713.03,506.46,Dairy & Breakfast,6
CUST00397,Delhi,25-34,Male,Regular,11,4659.02,423.55,Baby Care,5
CUST00398,Bangalore,25-34,Female,Regular,11,7841.52,712.87,Frozen Food,6
CUST00399,Chennai,25-34,Male,Regular,13,3436.04,264.31,Beverages,6
CUST00400,Chennai,25-34,Male,Regular,5,2221.36,444.27,Cleaning,1
CUST00401,Bangalore,25-34,Female,Regular,14,11629.41,830.67,Beverages,4
CUST00402,Mumbai,35-44,Male,New,1,803.97,803.97,Cleaning,7
CUST00403,Jaipur,25-34,Female,Regular,4,959.62,239.91,Frozen Food,4
CUST00404,Chennai,25-34,Female,Premium,35,22841.0,652.6,Meat & Seafood,2
CUST00405,Pune,35-44,Male,Churned,4,1645.43,411.36,Dairy & Breakfast,6
CUST00406,Hyderabad,35-44,Female,New,3,723.24,241.08,Cleaning,5
CUST00407,Bangalore,55+,Female,Churned,2,929.69,464.85,Baby Care,6
CUST00408,Delhi,25-34,Male,Regular,19,7274.9,382.89,Snacks & Munchies,5
CUST00409,Delhi,35-44,Male,Regular,11,4511.19,410.11,Cleaning,1
CUST00410,Delhi,18-24,Female,Regular,5,1308.53,261.71,Frozen Food,9
CUST00411,Mumbai,25-34,Male,New,1,220.9,220.9,Frozen Food,6
CUST00412,Mumbai,18-24,Female,New,3,1774.23,591.41,Meat & Seafood,2
CUST00413,Ahmedabad,45-54,Female,Regular,17,8819.71,518.81,Cleaning,3
CUST00414,Lucknow,25-34,Male,New,1,779.32,779.32,Personal Care,5
CUST00415,Lucknow,25-34,Male,Churned,3,1435.58,478.53,Fruits & Veg,2
CUST00416,Delhi,25-34,Male,New,3,1206.95,402.32,Bakery,7
CUST00417,Bangalore,18-24,Female,Churned,3,2589.78,863.26,Beverages,1
CUST00418,Kolkata,45-54,Male,Regular,7,1662.88,237.55,Frozen Food,3
CUST00419,Ahmedabad,25-34,Male,Premium,52,29320.74,563.86,Beverages,8
CUST00420,Bangalore,35-44,Female,New,1,507.79,507.79,Baby Care,7
CUST00421,Chennai,18-24,Male,Regular,12,2673.71,222.81,Dairy & Breakfast,9
CUST00422,Delhi,25-34,Female,Regular,5,3579.1,715.82,Meat & Seafood,4
CUST00423,Pune,25-34,Male,Premium,56,30050.02,536.61,Frozen Food,6
CUST00424,Bangalore,25-34,Female,Regular,4,2223.49,555.87,Snacks & Munchies,3
CUST00425,Kolkata,45-54,Male,Regular,9,4479.98,497.78,Baby Care,10
CUST00426,Kolkata,25-34,Female,Regular,10,4460.61,446.06,Dairy & Breakfast,4
CUST00427,Chennai,55+,Male,New,1,767.21,767.21,Fruits & Veg,9
CUST00428,Hyderabad,25-34,Female,Premium,23,18191.95,790.95,Bakery,4
CUST00429,Pune,45-54,Female,New,2,1604.62,802.31,Bakery,3
CUST00430,Ahmedabad,35-44,Female,New,3,703.79,234.6,Bakery,5
CUST00431,Ahmedabad,18-24,Female,Premium,63,20752.29,329.4,Frozen Food,6
CUST00432,Bangalore,25-34,Male,Premium,80,34901.58,436.27,Dairy & Breakfast,4
CUST00433,Bangalore,55+,Male,New,3,1576.52,525.51,Snacks & Munchies,2
CUST00434,Pune,18-24,Male,New,1,505.09,505.09,Dairy & Breakfast,9
CUST00435,Mumbai,18-24,Male,Churned,4,3321.39,830.35,Bakery,7
CUST00436,Mumbai,45-54,Male,Regular,4,3228.27,807.07,Dairy & Breakfast,8
CUST00437,Kolkata,18-24,Male,Premium,40,24585.04,614.63,Dairy & Breakfast,7
CUST00438,Jaipur,35-44,Female,Regular,14,6378.57,455.61,Fruits & Veg,2
CUST00439,Bangalore,35-44,Female,Regular,8,6819.43,852.43,Fruits & Veg,6
CUST00440,Lucknow,18-24,Male,Regular,16,14350.47,896.9,Bakery,4
CUST00441,Hyderabad,25-34,Female,Churned,1,497.8,497.8,Meat & Seafood,8
CUST00442,Chennai,25-34,Female,New,2,1169.62,584.81,Baby Care,7
CUST00443,Delhi,45-54,Male,New,3,927.71,309.24,Meat & Seafood,5
CUST00444,Bangalore,25-34,Male,New,3,1263.85,421.28,Frozen Food,5
CUST00445,Delhi,25-34,Male,Regular,18,9722.63,540.15,Frozen Food,2
CUST00446,Hyderabad,45-54,Male,Premium,21,17353.1,826.34,Baby Care,1
CUST00447,Mumbai,25-34,Female,Regular,15,8812.72,587.51,Cleaning,2
CUST00448,Kolkata,35-44,Female,Regular,7,3358.48,479.78,Fruits & Veg,6
CUST00449,Bangalore,25-34,Female,New,3,1059.56,353.19,Cleaning,10
CUST00450,Bangalore,35-44,Female,New,3,1324.34,441.45,Personal Care,1
CUST00451,Chennai,25-34,Female,Premium,58,15308.38,263.94,Beverages,5
CUST00452,Mumbai,25-34,Female,New,1,406.69,406.69,Meat & Seafood,3
CUST00453,Chennai,35-44,Male,Regular,9,6333.49,703.72,Bakery,9
CUST00454,Kolkata,45-54,Female,New,2,1277.2,638.6,Personal Care,5
CUST00455,Pune,45-54,Male,Regular,14,7718.95,551.35,Meat & Seafood,9
CUST00456,Jaipur,25-34,Male,Regular,16,7221.25,451.33,Dairy & Breakfast,2
CUST00457,Delhi,35-44,Male,Regular,15,12556.26,837.08,Meat & Seafood,6
CUST00458,Pune,35-44,Male,New,1,547.52,547.52,Baby Care,5
CUST00459,Pune,35-44,Female,New,1,894.98,894.98,Frozen Food,7
CUST00460,Ahmedabad,55+,Male,Premium,40,31920.93,798.02,Fruits & Veg,8
CUST00461,Delhi,35-44,Male,Premium,44,20189.16,458.84,Bakery,10
CUST00462,Mumbai,35-44,Female,Churned,5,2045.28,409.06,Dairy & Breakfast,3
CUST00463,Ahmedabad,55+,Male,Regular,9,5689.1,632.12,Beverages,7
CUST00464,Bangalore,35-44,Female,Premium,48,24027.13,500.57,Meat & Seafood,7
CUST00465,Mumbai,35-44,Male,Regular,19,16624.89,874.99,Snacks & Munchies,1
CUST00466,Mumbai,35-44,Female,Churned,4,2056.61,514.15,Fruits & Veg,6
CUST00467,Bangalore,35-44,Male,New,2,955.85,477.93,Bakery,3
CUST00468,Delhi,55+,Male,Premium,80,39068.05,488.35,Baby Care,10
CUST00469,Bangalore,35-44,Female,New,1,475.54,475.54,Cleaning,8
CUST00470,Hyderabad,18-24,Male,Premium,26,8935.11,343.66,Cleaning,3
CUST00471,Chennai,18-24,Male,New,3,794.97,264.99,Baby Care,7
CUST00472,Kolkata,25-34,Female,Premium,31,26526.86,855.71,Cleaning,3
CUST00473,Mumbai,35-44,Male,Premium,71,28018.85,394.63,Personal Care,5
CUST00474,Pune,25-34,Female,New,2,550.97,275.49,Personal Care,6
CUST00475,Bangalore,18-24,Female,Regular,4,1378.67,344.67,Cleaning,2
CUST00476,Pune,35-44,Male,New,1,561.68,561.68,Bakery,1
CUST00477,Bangalore,55+,Female,New,1,707.41,707.41,Cleaning,8
CUST00478,Hyderabad,18-24,Female,Churned,4,955.8,238.95,Frozen Food,2
CUST00479,Mumbai,35-44,Female,Regular,7,2047.42,292.49,Meat & Seafood,4
CUST00480,Delhi,35-44,Female,New,2,1154.58,577.29,Fruits & Veg,7
CUST00481,Mumbai,18-24,Male,Regular,20,4247.37,212.37,Frozen Food,8
CUST00482,Bangalore,25-34,Female,Regular,9,2659.27,295.47,Frozen Food,4
CUST00483,Mumbai,35-44,Male,Regular,17,11459.27,674.07,Cleaning,5
CUST00484,Mumbai,25-34,Female,Regular,20,14317.49,715.87,Baby Care,8
CUST00485,Hyderabad,25-34,Male,Churned,3,1728.27,576.09,Beverages,6
CUST00486,Delhi,35-44,Male,New,2,1410.93,705.47,Frozen Food,8
CUST00487,Chennai,35-44,Male,Regular,20,17380.87,869.04,Fruits & Veg,3
CUST00488,Bangalore,25-34,Male,New,1,498.99,498.99,Frozen Food,10
CUST00489,Kolkata,18-24,Male,Premium,75,27136.57,361.82,Snacks & Munchies,6
CUST00490,Mumbai,35-44,Female,Regular,5,3488.84,697.77,Personal Care,2
CUST00491,Hyderabad,35-44,Male,Regular,15,10009.32,667.29,Baby Care,8
CUST00492,Ahmedabad,25-34,Female,New,1,760.78,760.78,Fruits & Veg,4
CUST00493,Bangalore,25-34,Female,Regular,4,963.71,240.93,Meat & Seafood,3
CUST00494,Delhi,35-44,Male,Regular,15,7919.55,527.97,Snacks & Munchies,3
CUST00495,Ahmedabad,35-44,Male,Premium,46,32588.58,708.45,Cleaning,2
CUST00496,Pune,18-24,Female,Premium,68,19148.12,281.59,Cleaning,9
CUST00497,Hyderabad,25-34,Male,Regular,17,14566.25,856.84,Dairy & Breakfast,3
CUST00498,Bangalore,25-34,Male,Regular,18,9458.02,525.45,Bakery,9
CUST00499,Bangalore,45-54,Female,Regular,17,14063.13,827.24,Dairy & Breakfast,6
CUST00500,Delhi,35-44,Male,Regular,15,3945.87,263.06,Personal Care,7
CUST00501,Chennai,55+,Male,Premium,52,24883.31,478.53,Personal Care,4
CUST00502,Mumbai,35-44,Female,Regular,17,11601.3,682.43,Cleaning,4
CUST00503,Lucknow,18-24,Male,New,1,225.95,225.95,Bakery,4
CUST00504,Hyderabad,45-54,Male,New,2,845.64,422.82,Baby Care,1
CUST00505,Delhi,18-24,Female,Premium,77,26898.51,349.33,Baby Care,7
CUST00506,Bangalore,45-54,Female,New,1,759.03,759.03,Meat & Seafood,10
CUST00507,Hyderabad,25-34,Female,Regular,11,8867.11,806.1,Beverages,7
CUST00508,Delhi,55+,Male,Churned,1,598.13,598.13,Cleaning,3
CUST00509,Delhi,35-44,Female,New,3,1896.8,632.27,Personal Care,6
CUST00510,Delhi,35-44,Male,New,1,274.54,274.54,Snacks & Munchies,9
CUST00511,Delhi,55+,Male,New,2,1555.88,777.94,Bakery,9
CUST00512,Mumbai,55+,Male,Premium,32,17457.43,545.54,Dairy & Breakfast,3
CUST00513,Kolkata,25-34,Male,Churned,1,878.26,878.26,Snacks & Munchies,2
CUST00514,Hyderabad,35-44,Female,Premium,68,38021.92,559.15,Beverages,5
CUST00515,Mumbai,35-44,Female,Premium,57,42102.94,738.65,Snacks & Munchies,5
CUST00516,Chennai,25-34,Male,Premium,39,14593.95,374.2,Fruits & Veg,5
CUST00517,Hyderabad,18-24,Female,Regular,5,1394.19,278.84,Baby Care,9
CUST00518,Lucknow,25-34,Female,Regular,12,3256.38,271.37,Baby Care,4
CUST00519,Jaipur,25-34,Male,New,1,629.58,629.58,Meat & Seafood,6
CUST00520,Delhi,18-24,Female,Regular,11,4979.23,452.66,Beverages,9
CUST00521,Kolkata,25-34,Female,Regular,20,7078.19,353.91,Frozen Food,6
CUST00522,Delhi,45-54,Male,New,1,549.33,549.33,Bakery,3
CUST00523,Hyderabad,45-54,Male,Churned,3,2576.18,858.73,Personal Care,1
CUST00524,Kolkata,25-34,Male,Regular,5,2812.23,562.45,Fruits & Veg,4
CUST00525,Mumbai,25-34,Male,Regular,12,4984.91,415.41,Beverages,5
CUST00526,Bangalore,18-24,Male,Churned,5,1153.09,230.62,Personal Care,1
CUST00527,Bangalore,55+,Female,Premium,36,21854.54,607.07,Meat & Seafood,7
CUST00528,Bangalore,25-34,Male,New,1,731.11,731.11,Meat & Seafood,6
CUST00529,Kolkata,45-54,Female,Churned,2,1341.73,670.87,Meat & Seafood,3
CUST00530,Pune,25-34,Female,Churned,1,486.93,486.93,Bakery,4
CUST00531,Bangalore,25-34,Male,Regular,5,4433.32,886.66,Snacks & Munchies,8
CUST00532,Ahmedabad,25-34,Female,Regular,8,2625.72,328.21,Cleaning,8
CUST00533,Ahmedabad,45-54,Male,Regular,9,7492.25,832.47,Bakery,9
CUST00534,Delhi,18-24,Female,Regular,18,9754.97,541.94,Fruits & Veg,5
CUST00535,Mumbai,35-44,Male,New,3,2036.61,678.87,Meat & Seafood,6
CUST00536,Kolkata,35-44,Male,Regular,6,5206.76,867.79,Bakery,6
CUST00537,Delhi,18-24,Male,New,3,2281.43,760.48,Personal Care,8
CUST00538,Kolkata,35-44,Male,Premium,56,25728.87,459.44,Meat & Seafood,4
CUST00539,Delhi,25-34,Male,New,3,689.12,229.71,Dairy & Breakfast,10
CUST00540,Chennai,45-54,Male,New,3,985.98,328.66,Meat & Seafood,4
CUST00541,Delhi,18-24,Male,Premium,43,13317.87,309.72,Frozen Food,6
CUST00542,Mumbai,25-34,Male,Premium,29,12466.19,429.87,Dairy & Breakfast,6
CUST00543,Mumbai,18-24,Male,New,3,1365.45,455.15,Snacks & Munchies,9
CUST00544,Mumbai,18-24,Female,Churned,5,4380.86,876.17,Cleaning,10
CUST00545,Mumbai,35-44,Male,New,3,2682.72,894.24,Beverages,6
CUST00546,Delhi,25-34,Male,New,2,634.52,317.26,Frozen Food,9
CUST00547,Pune,25-34,Male,Churned,1,449.75,449.75,Bakery,5
CUST00548,Bangalore,25-34,Male,Premium,68,60160.02,884.71,Cleaning,8
CUST00549,Kolkata,25-34,Male,Regular,15,6255.0,417.0,Beverages,3
CUST00550,Pune,45-54,Female,Regular,4,1004.49,251.12,Bakery,9
CUST00551,Ahmedabad,18-24,Female,Regular,12,10280.2,856.68,Personal Care,3
CUST00552,Chennai,45-54,Female,Premium,26,13323.4,512.44,Beverages,6
CUST00553,Hyderabad,35-44,Male,Regular,7,4696.03,670.86,Baby Care,4
CUST00554,Mumbai,25-34,Female,Regular,6,2710.71,451.79,Snacks & Munchies,2
CUST00555,Ahmedabad,18-24,Male,New,2,1232.64,616.32,Bakery,4
CUST00556,Pune,25-34,Female,Regular,17,5278.34,310.49,Fruits & Veg,9
CUST00557,Delhi,18-24,Male,New,1,782.86,782.86,Bakery,8
CUST00558,Pune,35-44,Female,New,2,1231.4,615.7,Personal Care,2
CUST00559,Pune,25-34,Male,Regular,4,1420.55,355.14,Snacks & Munchies,5
CUST00560,Bangalore,55+,Female,Regular,13,7632.03,587.08,Bakery,8
CUST00561,Mumbai,25-34,Male,New,2,913.83,456.92,Baby Care,9
CUST00562,Lucknow,35-44,Female,New,3,2494.8,831.6,Baby Care,5
CUST00563,Lucknow,45-54,Female,New,3,1745.5,581.83,Fruits & Veg,3
CUST00564,Bangalore,35-44,Male,Regular,5,3820.1,764.02,Cleaning,6
CUST00565,Chennai,45-54,Male,Regular,6,2468.79,411.46,Cleaning,10
CUST00566,Chennai,35-44,Female,Regular,12,6524.81,543.73,Meat & Seafood,6
CUST00567,Chennai,25-34,Male,Premium,25,13575.47,543.02,Meat & Seafood,6
CUST00568,Delhi,25-34,Female,New,1,226.29,226.29,Dairy & Breakfast,8
CUST00569,Pune,25-34,Male,Regular,18,10969.13,609.4,Dairy & Breakfast,10
CUST00570,Delhi,25-34,Female,Churned,1,624.72,624.72,Cleaning,9
CUST00571,Mumbai,55+,Female,Regular,16,9472.4,592.02,Beverages,10
CUST00572,Jaipur,45-54,Male,Premium,30,8326.24,277.54,Cleaning,8
CUST00573,Delhi,45-54,Male,Premium,30,12598.77,419.96,Baby Care,7
CUST00574,Bangalore,18-24,Female,Churned,5,4006.38,801.28,Snacks & Munchies,6
CUST00575,Mumbai,25-34,Male,Regular,7,3081.36,440.19,Beverages,9
CUST00576,Pune,18-24,Female,Premium,39,9707.75,248.92,Beverages,5
CUST00577,Lucknow,45-54,Male,Churned,2,1183.3,591.65,Personal Care,10
CUST00578,Mumbai,25-34,Male,New,2,803.77,401.88,Beverages,2
CUST00579,Mumbai,35-44,Female,Regular,13,10248.46,788.34,Beverages,1
CUST00580,Mumbai,55+,Female,New,1,454.45,454.45,Cleaning,6
CUST00581,Bangalore,45-54,Female,Regular,8,6126.91,765.86,Fruits & Veg,9
CUST00582,Delhi,45-54,Male,New,3,821.13,273.71,Baby Care,3
CUST00583,Pune,18-24,Female,Regular,6,4861.72,810.29,Snacks & Munchies,2
CUST00584,Hyderabad,25-34,Female,Regular,15,8754.63,583.64,Fruits & Veg,1
CUST00585,Pune,35-44,Male,Regular,13,11485.37,883.49,Personal Care,4
CUST00586,Bangalore,25-34,Female,Premium,34,25724.27,756.6,Meat & Seafood,5
CUST00587,Bangalore,25-34,Male,Premium,57,31589.9,554.21,Fruits & Veg,9
CUST00588,Hyderabad,18-24,Male,New,1,419.96,419.96,Meat & Seafood,6
CUST00589,Pune,25-34,Female,Regular,5,1908.93,381.79,Dairy & Breakfast,9
CUST00590,Delhi,25-34,Female,Premium,65,22795.34,350.7,Beverages,10
CUST00591,Delhi,35-44,Male,Regular,7,3198.87,456.98,Dairy & Breakfast,4
CUST00592,Mumbai,18-24,Male,Churned,4,2373.75,593.44,Beverages,3
CUST00593,Delhi,25-34,Male,Premium,45,36766.32,817.03,Bakery,9
CUST00594,Pune,25-34,Female,Regular,11,6216.56,565.14,Fruits & Veg,8
CUST00595,Bangalore,35-44,Female,New,3,2424.58,808.19,Snacks & Munchies,6
CUST00596,Ahmedabad,35-44,Female,New,3,1263.58,421.19,Snacks & Munchies,2
CUST00597,Mumbai,35-44,Female,New,3,1021.69,340.56,Meat & Seafood,8
CUST00598,Bangalore,18-24,Male,Premium,59,42945.02,727.88,Dairy & Breakfast,4
CUST00599,Kolkata,35-44,Female,Premium,38,32401.66,852.68,Snacks & Munchies,2
CUST00600,Mumbai,45-54,Male,Regular,11,9779.44,889.04,Fruits & Veg,5
CUST00601,Mumbai,35-44,Female,Regular,17,15051.32,885.37,Snacks & Munchies,10
CUST00602,Bangalore,35-44,Male,Churned,3,2387.5,795.83,Meat & Seafood,3
CUST00603,Mumbai,25-34,Female,Premium,57,37266.74,653.8,Meat & Seafood,5
CUST00604,Delhi,25-34,Male,Churned,5,3826.05,765.21,Bakery,4
CUST00605,Mumbai,45-54,Male,Regular,6,3588.19,598.03,Bakery,4
CUST00606,Hyderabad,45-54,Male,New,3,1665.51,555.17,Snacks & Munchies,8
CUST00607,Hyderabad,25-34,Female,Regular,11,5054.07,459.46,Meat & Seafood,2
CUST00608,Bangalore,55+,Male,New,2,614.37,307.19,Fruits & Veg,7
CUST00609,Bangalore,25-34,Male,Regular,10,6472.3,647.23,Bakery,2
CUST00610,Chennai,35-44,Male,Regular,15,3596.81,239.79,Snacks & Munchies,5
CUST00611,Kolkata,25-34,Male,Regular,19,6330.36,333.18,Dairy & Breakfast,3
CUST00612,Ahmedabad,55+,Male,Regular,10,8913.26,891.33,Frozen Food,3
CUST00613,Delhi,55+,Female,Regular,8,5707.13,713.39,Beverages,8
CUST00614,Mumbai,35-44,Male,New,3,730.65,243.55,Personal Care,1
CUST00615,Lucknow,55+,Female,New,3,2051.73,683.91,Bakery,6
CUST00616,Chennai,18-24,Female,Churned,5,2598.87,519.77,Bakery,3
CUST00617,Chennai,35-44,Male,Regular,12,6882.94,573.58,Beverages,8
CUST00618,Kolkata,18-24,Male,Regular,12,8602.47,716.87,Baby Care,7
CUST00619,Mumbai,25-34,Female,Regular,8,6840.26,855.03,Frozen Food,6
CUST00620,Delhi,35-44,Male,Premium,40,16984.06,424.6,Bakery,7
CUST00621,Delhi,35-44,Female,New,2,1536.84,768.42,Baby Care,9
CUST00622,Pune,35-44,Male,Premium,58,51721.65,891.75,Snacks & Munchies,4
CUST00623,Mumbai,35-44,Female,Regular,13,11015.25,847.33,Bakery,9
CUST00624,Hyderabad,35-44,Female,New,2,749.4,374.7,Fruits & Veg,10
CUST00625,Mumbai,35-44,Female,Premium,75,31884.96,425.13,Cleaning,2
CUST00626,Bangalore,35-44,Female,New,2,1339.41,669.71,Beverages,7
CUST00627,Chennai,45-54,Female,Regular,14,8278.12,591.29,Frozen Food,1
CUST00628,Bangalore,35-44,Male,New,3,704.35,234.78,Beverages,5
CUST00629,Mumbai,35-44,Female,New,3,882.09,294.03,Beverages,4
CUST00630,Bangalore,45-54,Female,New,3,1298.16,432.72,Baby Care,3
CUST00631,Mumbai,35-44,Male,New,3,1222.14,407.38,Personal Care,1
CUST00632,Bangalore,35-44,Female,Premium,42,35942.92,855.78,Fruits & Veg,8
CUST00633,Bangalore,18-24,Male,Premium,32,16849.24,526.54,Beverages,7
CUST00634,Delhi,25-34,Female,Premium,36,8535.13,237.09,Cleaning,9
CUST00635,Hyderabad,25-34,Male,Regular,4,3097.02,774.25,Personal Care,6
CUST00636,Chennai,18-24,Male,New,1,436.01,436.01,Beverages,4
CUST00637,Pune,35-44,Male,Regular,16,13186.92,824.18,Personal Care,1
CUST00638,Hyderabad,35-44,Female,Regular,18,9258.01,514.33,Personal Care,8
CUST00639,Pune,45-54,Male,New,2,1319.32,659.66,Bakery,4
CUST00640,Hyderabad,35-44,Male,Churned,3,2164.91,721.64,Beverages,3
CUST00641,Delhi,35-44,Female,New,2,842.76,421.38,Personal Care,4
CUST00642,Chennai,35-44,Female,Regular,14,6057.75,432.7,Cleaning,9
CUST00643,Pune,35-44,Female,Premium,79,40606.85,514.01,Personal Care,1
CUST00644,Bangalore,25-34,Female,Regular,14,6874.0,491.0,Personal Care,6
CUST00645,Kolkata,45-54,Male,Churned,3,605.23,201.74,Bakery,7
CUST00646,Chennai,25-34,Female,Churned,3,1596.15,532.05,Beverages,7
CUST00647,Delhi,25-34,Male,Premium,60,48030.2,800.5,Dairy & Breakfast,1
CUST00648,Delhi,35-44,Male,New,2,1295.26,647.63,Bakery,6
CUST00649,Delhi,35-44,Male,Regular,19,3858.42,203.07,Bakery,7
CUST00650,Chennai,18-24,Female,New,2,1459.3,729.65,Dairy & Breakfast,7
CUST00651,Delhi,25-34,Female,Premium,38,16050.33,422.38,Bakery,5
CUST00652,Delhi,18-24,Male,Premium,51,41417.28,812.1,Bakery,3
CUST00653,Chennai,45-54,Male,New,1,593.46,593.46,Bakery,1
CUST00654,Jaipur,45-54,Male,Regular,20,9552.85,477.64,Cleaning,3
CUST00655,Mumbai,55+,Male,Premium,72,62027.86,861.5,Fruits & Veg,9
CUST00656,Hyderabad,45-54,Female,Regular,10,5925.34,592.53,Baby Care,2
CUST00657,Delhi,55+,Female,Regular,4,1449.64,362.41,Dairy & Breakfast,5
CUST00658,Kolkata,35-44,Male,Churned,3,2234.47,744.82,Bakery,7
CUST00659,Bangalore,45-54,Female,New,1,690.41,690.41,Baby Care,10
CUST00660,Chennai,35-44,Male,New,1,528.14,528.14,Snacks & Munchies,6
